"","date","visits","bounces","pageviews","avgTimeOnSite","goal2completions"
"1560",2013-06-23,7706,2631,41773,219.337010121983,213
"1561",2013-06-24,8284,2750,45193,242.711250603573,323
"1562",2013-06-25,7825,2435,46341,265.885111821086,318
"1563",2013-06-26,7572,2293,44754,264.884178552562,322
"1564",2013-06-27,7755,2351,43362,246.093488072211,285
"1565",2013-06-28,7535,2321,42800,245.093696084937,269
"1566",2013-06-29,7450,2300,43059,253.042013422819,254
"1567",2013-06-30,8087,2731,45434,236.347347594905,237
"1568",2013-07-01,8374,2898,43842,219.388225459756,221
"1569",2013-07-02,10169,4018,48945,196.316550299931,266
"1570",2013-07-03,10429,4227,48665,193.374532553457,256
"1571",2013-07-04,9131,3384,46950,220.693571350345,215
"1572",2013-07-05,9394,3297,47888,212.175644028103,267
"1573",2013-07-06,8574,3172,45494,220.740377886634,234
"1574",2013-07-07,8105,2767,45078,232.557803824799,251
"1575",2013-07-08,8798,3136,45690,219.911911798136,218
"1576",2013-07-09,8272,3044,42443,204.299685686654,235
"1577",2013-07-10,8764,3328,43518,207.349041533546,240
"1578",2013-07-11,7743,2579,42306,235.439881183004,240
"1579",2013-07-12,7788,2606,42353,244.704160246533,227
"1580",2013-07-13,9190,3456,48419,213.685963003264,250
"1581",2013-07-14,8384,3125,45037,233.481750954198,245
"1582",2013-07-15,8623,3138,44597,207.52452742665,220
"1583",2013-07-16,8262,2929,42454,219.040426046962,232
"1584",2013-07-17,8015,2761,42191,230.997005614473,228
"1585",2013-07-18,8189,3072,41948,226.320307729882,221
"1586",2013-07-19,8036,2878,40455,209.834992533599,199
"1587",2013-07-20,8441,2961,45628,234.722189314062,248
"1588",2013-07-21,8576,3128,45515,218.225746268657,204
"1589",2013-07-22,8348,2980,43507,217.749161475803,204
"1590",2013-07-23,7944,2788,42143,216.758685800604,209
"1591",2013-07-24,7445,2545,40606,245.180792478173,206
"1592",2013-07-25,7880,2638,43402,237.174492385787,249
"1593",2013-07-26,9051,3185,46217,213.490332559938,239
"1594",2013-07-27,9855,3666,51042,213.090918315576,242
"1595",2013-07-28,9355,3551,49589,216.695243185462,225
"1596",2013-07-29,5065,1650,30878,303.172951628825,145
"1597",2013-07-30,3988,1116,27221,324.295386158475,167
"1598",2013-07-31,4278,1161,27855,310.534595605423,183
"1599",2013-08-01,6781,2365,36999,240.882760654771,215
"1600",2013-08-02,7442,2630,39292,232.762295081967,199
"1601",2013-08-03,7397,2807,39439,231.8320940922,223
"1602",2013-08-04,7702,2868,41961,241.282134510517,249
"1603",2013-08-05,7195,2586,39692,235.544544822794,199
"1604",2013-08-06,6106,2025,35768,268.134949230265,207
"1605",2013-08-07,6050,1926,36733,273.077685950413,228
"1606",2013-08-08,6173,1932,37056,279.286408553378,231
"1607",2013-08-09,6164,1936,36085,279.313270603504,229
"1608",2013-08-10,6481,2054,39121,281.174972997994,252
"1609",2013-08-11,6502,2123,39765,266.384343278991,254
"1610",2013-08-12,6369,2046,36505,263.594598838122,239
"1611",2013-08-13,5822,1878,35970,284.092751631742,211
"1612",2013-08-14,7589,3364,38297,222.615759652128,233
"1613",2013-08-15,7201,2408,41456,257.704207748924,310
"1614",2013-08-16,8970,4048,42882,199.329542920847,248
"1615",2013-08-17,7839,2847,43539,242.306671769358,263
"1616",2013-08-18,7941,2943,45200,240.54640473492,235
"1617",2013-08-19,7459,2707,40759,249.442284488537,227
"1618",2013-08-20,7158,2502,40296,248.462140262643,230
"1619",2013-08-21,7231,2479,42139,258.484165398977,262
"1620",2013-08-22,7776,2856,42523,240.792824074074,287
"1621",2013-08-23,7483,2515,41870,249.7574502205,272
"1622",2013-08-24,8408,3051,46501,245.049595623216,269
"1623",2013-08-25,8665,3188,48688,244.33987305251,257
"1624",2013-08-26,8003,2854,43108,238.113082594027,231
"1625",2013-08-27,7442,2764,39484,220.129803816178,210
"1626",2013-08-28,7104,2503,39342,239.240990990991,237
"1627",2013-08-29,7006,2457,38645,250.070939194976,221
"1628",2013-08-30,7072,2604,37413,247.320842760181,225
"1629",2013-08-31,9135,4441,43597,211.628571428571,241
"1630",2013-09-01,7904,2919,44284,253.588436234818,248
"1631",2013-09-02,8571,3113,47395,250.108388752771,245
"1632",2013-09-03,5860,1987,33501,264.434470989761,186
"1633",2013-09-04,6516,2645,33065,221.648557397176,222
"1634",2013-09-05,6261,2162,34159,242.959591119629,229
"1635",2013-09-06,6394,2199,35756,252.717234907726,208
"1636",2013-09-07,6959,2496,38402,258.310964218997,276
"1637",2013-09-08,7058,2535,39952,238.875177103995,248
"1638",2013-09-09,7605,3210,37827,213.870874424721,241
